docname,topic,proportion
Privacy_Rights_Cleaned.aws.csv:6064,000,0.57416
Privacy_Rights_Cleaned.aws.csv:6064,001,0.362014
Privacy_Rights_Cleaned.aws.csv:6064,004,0.063825
Privacy_Rights_Cleaned.aws.csv:6099,000,0.560104
Privacy_Rights_Cleaned.aws.csv:6099,002,0.34245
Privacy_Rights_Cleaned.aws.csv:6099,004,0.097446
Privacy_Rights_Cleaned.aws.csv:6134,000,1.0
Privacy_Rights_Cleaned.aws.csv:6169,003,1.0
Privacy_Rights_Cleaned.aws.csv:6204,004,1.0
Privacy_Rights_Cleaned.aws.csv:6239,000,0.503854
Privacy_Rights_Cleaned.aws.csv:6239,001,0.307794
Privacy_Rights_Cleaned.aws.csv:6239,004,0.117168
Privacy_Rights_Cleaned.aws.csv:6239,003,0.071183
Privacy_Rights_Cleaned.aws.csv:6274,000,1.0
Privacy_Rights_Cleaned.aws.csv:6309,000,0.576557
Privacy_Rights_Cleaned.aws.csv:6309,002,0.296591
Privacy_Rights_Cleaned.aws.csv:6309,003,0.126852
Privacy_Rights_Cleaned.aws.csv:6344,000,0.845994
Privacy_Rights_Cleaned.aws.csv:6344,003,0.154006
Privacy_Rights_Cleaned.aws.csv:6379,000,1.0
Privacy_Rights_Cleaned.aws.csv:6414,001,0.510098
Privacy_Rights_Cleaned.aws.csv:6414,000,0.489902
Privacy_Rights_Cleaned.aws.csv:6449,000,1.0
Privacy_Rights_Cleaned.aws.csv:6484,001,1.0
Privacy_Rights_Cleaned.aws.csv:6519,003,1.0
Privacy_Rights_Cleaned.aws.csv:6554,000,1.0
Privacy_Rights_Cleaned.aws.csv:6589,000,1.0
Privacy_Rights_Cleaned.aws.csv:6624,001,1.0
Privacy_Rights_Cleaned.aws.csv:6659,001,1.0
Privacy_Rights_Cleaned.aws.csv:6694,004,1.0
Privacy_Rights_Cleaned.aws.csv:6729,001,1.0
Privacy_Rights_Cleaned.aws.csv:6764,000,0.735724
Privacy_Rights_Cleaned.aws.csv:6764,004,0.185675
Privacy_Rights_Cleaned.aws.csv:6764,001,0.0786
Privacy_Rights_Cleaned.aws.csv:6799,000,1.0
Privacy_Rights_Cleaned.aws.csv:6834,002,1.0
Privacy_Rights_Cleaned.aws.csv:6869,000,1.0
Privacy_Rights_Cleaned.aws.csv:6904,000,1.0
Privacy_Rights_Cleaned.aws.csv:6939,000,1.0
Privacy_Rights_Cleaned.aws.csv:6974,000,1.0
Privacy_Rights_Cleaned.aws.csv:7009,000,1.0
Privacy_Rights_Cleaned.aws.csv:7044,000,1.0
Privacy_Rights_Cleaned.aws.csv:7079,002,0.73265
Privacy_Rights_Cleaned.aws.csv:7079,000,0.26735
Privacy_Rights_Cleaned.aws.csv:7114,000,0.424749
Privacy_Rights_Cleaned.aws.csv:7114,001,0.422667
Privacy_Rights_Cleaned.aws.csv:7114,004,0.152584
Privacy_Rights_Cleaned.aws.csv:7149,000,1.0
Privacy_Rights_Cleaned.aws.csv:7184,000,1.0
Privacy_Rights_Cleaned.aws.csv:7219,000,1.0
Privacy_Rights_Cleaned.aws.csv:7254,001,1.0
Privacy_Rights_Cleaned.aws.csv:7289,000,0.491404
Privacy_Rights_Cleaned.aws.csv:7289,001,0.347371
Privacy_Rights_Cleaned.aws.csv:7289,004,0.139826
Privacy_Rights_Cleaned.aws.csv:7289,003,0.021399
Privacy_Rights_Cleaned.aws.csv:7324,000,1.0
Privacy_Rights_Cleaned.aws.csv:7359,002,1.0
Privacy_Rights_Cleaned.aws.csv:7394,001,1.0
Privacy_Rights_Cleaned.aws.csv:7429,000,1.0
Privacy_Rights_Cleaned.aws.csv:7464,000,1.0
Privacy_Rights_Cleaned.aws.csv:7499,002,1.0
Privacy_Rights_Cleaned.aws.csv:7534,000,1.0
Privacy_Rights_Cleaned.aws.csv:7569,000,1.0
Privacy_Rights_Cleaned.aws.csv:7604,004,1.0
Privacy_Rights_Cleaned.aws.csv:7639,000,1.0
Privacy_Rights_Cleaned.aws.csv:7674,002,1.0
Privacy_Rights_Cleaned.aws.csv:7709,004,1.0
Privacy_Rights_Cleaned.aws.csv:7744,000,1.0
Privacy_Rights_Cleaned.aws.csv:7779,002,1.0
Privacy_Rights_Cleaned.aws.csv:7814,000,1.0
Privacy_Rights_Cleaned.aws.csv:7849,001,0.478692
Privacy_Rights_Cleaned.aws.csv:7849,000,0.386555
Privacy_Rights_Cleaned.aws.csv:7849,004,0.134753
Privacy_Rights_Cleaned.aws.csv:7884,003,1.0
Privacy_Rights_Cleaned.aws.csv:7919,000,1.0
Privacy_Rights_Cleaned.aws.csv:7954,004,1.0
Privacy_Rights_Cleaned.aws.csv:7989,002,1.0
Privacy_Rights_Cleaned.aws.csv:8024,003,1.0
Privacy_Rights_Cleaned.aws.csv:8059,000,1.0
Privacy_Rights_Cleaned.aws.csv:8094,001,0.656125
Privacy_Rights_Cleaned.aws.csv:8094,000,0.277286
Privacy_Rights_Cleaned.aws.csv:8094,003,0.066589
Privacy_Rights_Cleaned.aws.csv:8129,000,0.57926
Privacy_Rights_Cleaned.aws.csv:8129,003,0.42074
Privacy_Rights_Cleaned.aws.csv:2,001,1.0
Privacy_Rights_Cleaned.aws.csv:37,000,0.513351
Privacy_Rights_Cleaned.aws.csv:37,001,0.486649
Privacy_Rights_Cleaned.aws.csv:72,004,1.0
Privacy_Rights_Cleaned.aws.csv:107,004,1.0
Privacy_Rights_Cleaned.aws.csv:142,004,1.0
Privacy_Rights_Cleaned.aws.csv:177,004,1.0
Privacy_Rights_Cleaned.aws.csv:212,002,1.0
Privacy_Rights_Cleaned.aws.csv:247,000,0.512841
Privacy_Rights_Cleaned.aws.csv:247,001,0.248359
Privacy_Rights_Cleaned.aws.csv:247,004,0.140571
Privacy_Rights_Cleaned.aws.csv:247,003,0.069404
Privacy_Rights_Cleaned.aws.csv:247,002,0.028824
Privacy_Rights_Cleaned.aws.csv:282,000,1.0
Privacy_Rights_Cleaned.aws.csv:317,000,0.625569
Privacy_Rights_Cleaned.aws.csv:317,002,0.374431
Privacy_Rights_Cleaned.aws.csv:352,001,0.56601
Privacy_Rights_Cleaned.aws.csv:352,000,0.43399
Privacy_Rights_Cleaned.aws.csv:387,000,1.0
Privacy_Rights_Cleaned.aws.csv:422,000,1.0
Privacy_Rights_Cleaned.aws.csv:457,004,1.0
Privacy_Rights_Cleaned.aws.csv:492,003,1.0
Privacy_Rights_Cleaned.aws.csv:527,001,1.0
Privacy_Rights_Cleaned.aws.csv:562,001,0.551734
Privacy_Rights_Cleaned.aws.csv:562,000,0.368335
Privacy_Rights_Cleaned.aws.csv:562,003,0.079931
Privacy_Rights_Cleaned.aws.csv:597,001,1.0
Privacy_Rights_Cleaned.aws.csv:632,001,1.0
Privacy_Rights_Cleaned.aws.csv:667,000,0.581764
Privacy_Rights_Cleaned.aws.csv:667,001,0.261441
Privacy_Rights_Cleaned.aws.csv:667,004,0.156795
Privacy_Rights_Cleaned.aws.csv:702,002,0.701297
Privacy_Rights_Cleaned.aws.csv:702,000,0.298703
Privacy_Rights_Cleaned.aws.csv:737,000,0.48648
Privacy_Rights_Cleaned.aws.csv:737,001,0.481425
Privacy_Rights_Cleaned.aws.csv:737,004,0.032095
Privacy_Rights_Cleaned.aws.csv:772,000,1.0
Privacy_Rights_Cleaned.aws.csv:807,000,1.0
Privacy_Rights_Cleaned.aws.csv:842,001,0.53968
Privacy_Rights_Cleaned.aws.csv:842,000,0.408474
Privacy_Rights_Cleaned.aws.csv:842,003,0.051846
Privacy_Rights_Cleaned.aws.csv:877,000,0.759658
Privacy_Rights_Cleaned.aws.csv:877,001,0.240342
Privacy_Rights_Cleaned.aws.csv:912,001,1.0
Privacy_Rights_Cleaned.aws.csv:947,001,1.0
Privacy_Rights_Cleaned.aws.csv:982,000,1.0
Privacy_Rights_Cleaned.aws.csv:1017,000,1.0
Privacy_Rights_Cleaned.aws.csv:1052,000,0.543015
Privacy_Rights_Cleaned.aws.csv:1052,004,0.255291
Privacy_Rights_Cleaned.aws.csv:1052,002,0.201693
Privacy_Rights_Cleaned.aws.csv:1087,001,1.0
Privacy_Rights_Cleaned.aws.csv:1122,002,1.0
Privacy_Rights_Cleaned.aws.csv:1157,004,1.0
Privacy_Rights_Cleaned.aws.csv:1192,001,0.475134
Privacy_Rights_Cleaned.aws.csv:1192,000,0.394565
Privacy_Rights_Cleaned.aws.csv:1192,003,0.130302
Privacy_Rights_Cleaned.aws.csv:1227,000,0.58039
Privacy_Rights_Cleaned.aws.csv:1227,001,0.28072
Privacy_Rights_Cleaned.aws.csv:1227,004,0.090998
Privacy_Rights_Cleaned.aws.csv:1227,002,0.027672
Privacy_Rights_Cleaned.aws.csv:1227,003,0.02022
Privacy_Rights_Cleaned.aws.csv:1262,002,1.0
Privacy_Rights_Cleaned.aws.csv:1297,000,0.537543
Privacy_Rights_Cleaned.aws.csv:1297,002,0.462457
Privacy_Rights_Cleaned.aws.csv:1332,000,1.0
Privacy_Rights_Cleaned.aws.csv:1367,001,0.583641
Privacy_Rights_Cleaned.aws.csv:1367,000,0.315047
Privacy_Rights_Cleaned.aws.csv:1367,004,0.101313
Privacy_Rights_Cleaned.aws.csv:1402,002,0.686814
Privacy_Rights_Cleaned.aws.csv:1402,000,0.313186
Privacy_Rights_Cleaned.aws.csv:1437,000,0.577556
Privacy_Rights_Cleaned.aws.csv:1437,003,0.422444
Privacy_Rights_Cleaned.aws.csv:1472,003,1.0
Privacy_Rights_Cleaned.aws.csv:1507,000,1.0
Privacy_Rights_Cleaned.aws.csv:1542,000,1.0
Privacy_Rights_Cleaned.aws.csv:1577,000,1.0
Privacy_Rights_Cleaned.aws.csv:1612,000,1.0
Privacy_Rights_Cleaned.aws.csv:1647,000,0.471255
Privacy_Rights_Cleaned.aws.csv:1647,001,0.331418
Privacy_Rights_Cleaned.aws.csv:1647,004,0.070242
Privacy_Rights_Cleaned.aws.csv:1647,003,0.063998
Privacy_Rights_Cleaned.aws.csv:1647,002,0.063086
Privacy_Rights_Cleaned.aws.csv:1682,002,1.0
Privacy_Rights_Cleaned.aws.csv:1717,000,1.0
Privacy_Rights_Cleaned.aws.csv:1752,000,0.792914
Privacy_Rights_Cleaned.aws.csv:1752,004,0.125424
Privacy_Rights_Cleaned.aws.csv:1752,003,0.047285
Privacy_Rights_Cleaned.aws.csv:1752,001,0.034377
Privacy_Rights_Cleaned.aws.csv:1787,000,1.0
Privacy_Rights_Cleaned.aws.csv:1822,000,0.619331
Privacy_Rights_Cleaned.aws.csv:1822,001,0.326876
Privacy_Rights_Cleaned.aws.csv:1822,003,0.053793
Privacy_Rights_Cleaned.aws.csv:1857,000,1.0
Privacy_Rights_Cleaned.aws.csv:1892,000,1.0
Privacy_Rights_Cleaned.aws.csv:1927,001,1.0
Privacy_Rights_Cleaned.aws.csv:1962,001,1.0
Privacy_Rights_Cleaned.aws.csv:1997,002,1.0
Privacy_Rights_Cleaned.aws.csv:2032,002,1.0
Privacy_Rights_Cleaned.aws.csv:2067,000,0.642307
Privacy_Rights_Cleaned.aws.csv:2067,004,0.190787
Privacy_Rights_Cleaned.aws.csv:2067,001,0.166906
Privacy_Rights_Cleaned.aws.csv:2102,000,0.743004
Privacy_Rights_Cleaned.aws.csv:2102,003,0.198078
Privacy_Rights_Cleaned.aws.csv:2102,002,0.058917
Privacy_Rights_Cleaned.aws.csv:2137,000,1.0
Privacy_Rights_Cleaned.aws.csv:2172,004,1.0
Privacy_Rights_Cleaned.aws.csv:2207,004,1.0
Privacy_Rights_Cleaned.aws.csv:2242,001,0.452958
Privacy_Rights_Cleaned.aws.csv:2242,004,0.324342
Privacy_Rights_Cleaned.aws.csv:2242,000,0.129525
Privacy_Rights_Cleaned.aws.csv:2242,003,0.093175
Privacy_Rights_Cleaned.aws.csv:2277,000,1.0
Privacy_Rights_Cleaned.aws.csv:2312,000,1.0
Privacy_Rights_Cleaned.aws.csv:2347,000,1.0
Privacy_Rights_Cleaned.aws.csv:2382,001,1.0
Privacy_Rights_Cleaned.aws.csv:2417,000,1.0
Privacy_Rights_Cleaned.aws.csv:2452,003,1.0
Privacy_Rights_Cleaned.aws.csv:2487,001,1.0
Privacy_Rights_Cleaned.aws.csv:2522,000,1.0
Privacy_Rights_Cleaned.aws.csv:2557,000,1.0
Privacy_Rights_Cleaned.aws.csv:2592,000,1.0
Privacy_Rights_Cleaned.aws.csv:2627,000,1.0
Privacy_Rights_Cleaned.aws.csv:2662,000,1.0
Privacy_Rights_Cleaned.aws.csv:2697,002,1.0
Privacy_Rights_Cleaned.aws.csv:2732,002,1.0
Privacy_Rights_Cleaned.aws.csv:2767,000,1.0
Privacy_Rights_Cleaned.aws.csv:2802,001,1.0
Privacy_Rights_Cleaned.aws.csv:2837,002,1.0
Privacy_Rights_Cleaned.aws.csv:2872,001,1.0
Privacy_Rights_Cleaned.aws.csv:2907,003,1.0
Privacy_Rights_Cleaned.aws.csv:2942,000,0.419111
Privacy_Rights_Cleaned.aws.csv:2942,001,0.365297
Privacy_Rights_Cleaned.aws.csv:2942,004,0.162932
Privacy_Rights_Cleaned.aws.csv:2942,002,0.052661
Privacy_Rights_Cleaned.aws.csv:2977,000,1.0
Privacy_Rights_Cleaned.aws.csv:3012,000,1.0
Privacy_Rights_Cleaned.aws.csv:3047,000,0.564596
Privacy_Rights_Cleaned.aws.csv:3047,001,0.324072
Privacy_Rights_Cleaned.aws.csv:3047,004,0.067162
Privacy_Rights_Cleaned.aws.csv:3047,003,0.04417
Privacy_Rights_Cleaned.aws.csv:3082,000,0.722126
Privacy_Rights_Cleaned.aws.csv:3082,001,0.132728
Privacy_Rights_Cleaned.aws.csv:3082,004,0.088979
Privacy_Rights_Cleaned.aws.csv:3082,003,0.056166
Privacy_Rights_Cleaned.aws.csv:3117,001,1.0
Privacy_Rights_Cleaned.aws.csv:3152,002,1.0
Privacy_Rights_Cleaned.aws.csv:3187,000,0.602025
Privacy_Rights_Cleaned.aws.csv:3187,001,0.328686
Privacy_Rights_Cleaned.aws.csv:3187,004,0.06929
Privacy_Rights_Cleaned.aws.csv:3222,004,1.0
Privacy_Rights_Cleaned.aws.csv:3257,004,1.0
Privacy_Rights_Cleaned.aws.csv:3292,001,1.0
Privacy_Rights_Cleaned.aws.csv:3327,000,1.0
Privacy_Rights_Cleaned.aws.csv:3362,004,1.0
Privacy_Rights_Cleaned.aws.csv:3397,000,1.0
Privacy_Rights_Cleaned.aws.csv:3432,001,1.0
Privacy_Rights_Cleaned.aws.csv:3467,000,0.617786
Privacy_Rights_Cleaned.aws.csv:3467,001,0.326144
Privacy_Rights_Cleaned.aws.csv:3467,003,0.05607
Privacy_Rights_Cleaned.aws.csv:3502,003,1.0
Privacy_Rights_Cleaned.aws.csv:3537,001,1.0
Privacy_Rights_Cleaned.aws.csv:3572,004,1.0
Privacy_Rights_Cleaned.aws.csv:3607,000,1.0
Privacy_Rights_Cleaned.aws.csv:3642,004,1.0
Privacy_Rights_Cleaned.aws.csv:3677,000,1.0
Privacy_Rights_Cleaned.aws.csv:3712,003,1.0
Privacy_Rights_Cleaned.aws.csv:3747,000,0.443767
Privacy_Rights_Cleaned.aws.csv:3747,003,0.322058
Privacy_Rights_Cleaned.aws.csv:3747,001,0.234174
Privacy_Rights_Cleaned.aws.csv:3782,001,1.0
Privacy_Rights_Cleaned.aws.csv:3817,000,1.0
Privacy_Rights_Cleaned.aws.csv:3852,004,1.0
Privacy_Rights_Cleaned.aws.csv:3887,003,1.0
Privacy_Rights_Cleaned.aws.csv:3922,002,1.0
Privacy_Rights_Cleaned.aws.csv:3957,000,1.0
Privacy_Rights_Cleaned.aws.csv:3992,001,1.0
Privacy_Rights_Cleaned.aws.csv:4027,004,1.0
Privacy_Rights_Cleaned.aws.csv:4062,001,1.0
Privacy_Rights_Cleaned.aws.csv:4097,000,1.0
Privacy_Rights_Cleaned.aws.csv:4120,002,1.0
Privacy_Rights_Cleaned.aws.csv:4155,000,1.0
Privacy_Rights_Cleaned.aws.csv:4190,000,0.745873
Privacy_Rights_Cleaned.aws.csv:4190,001,0.135499
Privacy_Rights_Cleaned.aws.csv:4190,004,0.070786
Privacy_Rights_Cleaned.aws.csv:4190,003,0.047841
Privacy_Rights_Cleaned.aws.csv:4225,001,1.0
Privacy_Rights_Cleaned.aws.csv:4260,004,1.0
Privacy_Rights_Cleaned.aws.csv:4295,001,0.596119
Privacy_Rights_Cleaned.aws.csv:4295,000,0.27106
Privacy_Rights_Cleaned.aws.csv:4295,004,0.094075
Privacy_Rights_Cleaned.aws.csv:4295,003,0.038746
Privacy_Rights_Cleaned.aws.csv:4330,001,0.598711
Privacy_Rights_Cleaned.aws.csv:4330,000,0.360639
Privacy_Rights_Cleaned.aws.csv:4330,003,0.04065
Privacy_Rights_Cleaned.aws.csv:4365,004,1.0
Privacy_Rights_Cleaned.aws.csv:4400,000,0.537115
Privacy_Rights_Cleaned.aws.csv:4400,001,0.355271
Privacy_Rights_Cleaned.aws.csv:4400,003,0.066134
Privacy_Rights_Cleaned.aws.csv:4400,004,0.041479
Privacy_Rights_Cleaned.aws.csv:4435,000,0.4719
Privacy_Rights_Cleaned.aws.csv:4435,001,0.326527
Privacy_Rights_Cleaned.aws.csv:4435,004,0.141306
Privacy_Rights_Cleaned.aws.csv:4435,002,0.031986
Privacy_Rights_Cleaned.aws.csv:4435,003,0.028281
Privacy_Rights_Cleaned.aws.csv:4470,002,1.0
Privacy_Rights_Cleaned.aws.csv:4505,000,0.742678
Privacy_Rights_Cleaned.aws.csv:4505,001,0.103991
Privacy_Rights_Cleaned.aws.csv:4505,004,0.092587
Privacy_Rights_Cleaned.aws.csv:4505,003,0.060744
Privacy_Rights_Cleaned.aws.csv:4540,000,0.533217
Privacy_Rights_Cleaned.aws.csv:4540,001,0.346547
Privacy_Rights_Cleaned.aws.csv:4540,004,0.120235
Privacy_Rights_Cleaned.aws.csv:4575,000,0.643578
Privacy_Rights_Cleaned.aws.csv:4575,001,0.191702
Privacy_Rights_Cleaned.aws.csv:4575,004,0.086406
Privacy_Rights_Cleaned.aws.csv:4575,003,0.078314
Privacy_Rights_Cleaned.aws.csv:4610,001,1.0
Privacy_Rights_Cleaned.aws.csv:4645,002,1.0
Privacy_Rights_Cleaned.aws.csv:4680,001,1.0
Privacy_Rights_Cleaned.aws.csv:4715,000,1.0
Privacy_Rights_Cleaned.aws.csv:4750,000,0.759978
Privacy_Rights_Cleaned.aws.csv:4750,002,0.240022
Privacy_Rights_Cleaned.aws.csv:4785,000,0.880785
Privacy_Rights_Cleaned.aws.csv:4785,001,0.119215
Privacy_Rights_Cleaned.aws.csv:4820,004,1.0
Privacy_Rights_Cleaned.aws.csv:4855,002,1.0
Privacy_Rights_Cleaned.aws.csv:4890,000,0.67684
Privacy_Rights_Cleaned.aws.csv:4890,001,0.32316
Privacy_Rights_Cleaned.aws.csv:4925,001,1.0
Privacy_Rights_Cleaned.aws.csv:4960,000,1.0
Privacy_Rights_Cleaned.aws.csv:4995,003,1.0
Privacy_Rights_Cleaned.aws.csv:5030,000,0.806761
Privacy_Rights_Cleaned.aws.csv:5030,001,0.178152
Privacy_Rights_Cleaned.aws.csv:5030,003,0.015088
Privacy_Rights_Cleaned.aws.csv:5065,002,0.579527
Privacy_Rights_Cleaned.aws.csv:5065,000,0.420473
Privacy_Rights_Cleaned.aws.csv:5100,002,1.0
Privacy_Rights_Cleaned.aws.csv:5135,000,0.710449
Privacy_Rights_Cleaned.aws.csv:5135,001,0.253431
Privacy_Rights_Cleaned.aws.csv:5135,003,0.03612
Privacy_Rights_Cleaned.aws.csv:5170,000,1.0
Privacy_Rights_Cleaned.aws.csv:5205,002,1.0
Privacy_Rights_Cleaned.aws.csv:5240,004,1.0
Privacy_Rights_Cleaned.aws.csv:5275,000,1.0
Privacy_Rights_Cleaned.aws.csv:5310,003,1.0
Privacy_Rights_Cleaned.aws.csv:5345,001,1.0
Privacy_Rights_Cleaned.aws.csv:5380,000,0.442067
Privacy_Rights_Cleaned.aws.csv:5380,003,0.299218
Privacy_Rights_Cleaned.aws.csv:5380,001,0.258714
Privacy_Rights_Cleaned.aws.csv:5415,000,0.615205
Privacy_Rights_Cleaned.aws.csv:5415,001,0.308036
Privacy_Rights_Cleaned.aws.csv:5415,003,0.048193
Privacy_Rights_Cleaned.aws.csv:5415,002,0.028565
Privacy_Rights_Cleaned.aws.csv:5450,001,1.0
Privacy_Rights_Cleaned.aws.csv:5485,000,1.0
Privacy_Rights_Cleaned.aws.csv:5520,000,1.0
Privacy_Rights_Cleaned.aws.csv:5555,000,0.45752
Privacy_Rights_Cleaned.aws.csv:5555,001,0.421779
Privacy_Rights_Cleaned.aws.csv:5555,004,0.056146
Privacy_Rights_Cleaned.aws.csv:5555,003,0.038867
Privacy_Rights_Cleaned.aws.csv:5555,002,0.025688
Privacy_Rights_Cleaned.aws.csv:5590,000,1.0
Privacy_Rights_Cleaned.aws.csv:5625,000,1.0
Privacy_Rights_Cleaned.aws.csv:5660,000,1.0
Privacy_Rights_Cleaned.aws.csv:5695,000,1.0
Privacy_Rights_Cleaned.aws.csv:5730,001,1.0
Privacy_Rights_Cleaned.aws.csv:5765,004,1.0
Privacy_Rights_Cleaned.aws.csv:5800,003,1.0
Privacy_Rights_Cleaned.aws.csv:5835,001,0.429803
Privacy_Rights_Cleaned.aws.csv:5835,000,0.412128
Privacy_Rights_Cleaned.aws.csv:5835,004,0.125187
Privacy_Rights_Cleaned.aws.csv:5835,002,0.032882
Privacy_Rights_Cleaned.aws.csv:5870,000,0.599934
Privacy_Rights_Cleaned.aws.csv:5870,001,0.24596
Privacy_Rights_Cleaned.aws.csv:5870,004,0.090969
Privacy_Rights_Cleaned.aws.csv:5870,003,0.063137
Privacy_Rights_Cleaned.aws.csv:5905,000,1.0
Privacy_Rights_Cleaned.aws.csv:5940,001,1.0
Privacy_Rights_Cleaned.aws.csv:5975,000,1.0
Privacy_Rights_Cleaned.aws.csv:6010,000,1.0
Privacy_Rights_Cleaned.aws.csv:6045,001,0.635523
Privacy_Rights_Cleaned.aws.csv:6045,000,0.258608
Privacy_Rights_Cleaned.aws.csv:6045,002,0.077057
Privacy_Rights_Cleaned.aws.csv:6045,003,0.028811
Privacy_Rights_Cleaned.aws.csv:6080,000,1.0
Privacy_Rights_Cleaned.aws.csv:6115,003,1.0
Privacy_Rights_Cleaned.aws.csv:6150,000,0.806438
Privacy_Rights_Cleaned.aws.csv:6150,002,0.15295
Privacy_Rights_Cleaned.aws.csv:6150,003,0.040612
Privacy_Rights_Cleaned.aws.csv:6185,001,1.0
Privacy_Rights_Cleaned.aws.csv:6220,000,1.0
Privacy_Rights_Cleaned.aws.csv:6255,000,0.725575
Privacy_Rights_Cleaned.aws.csv:6255,003,0.274425
Privacy_Rights_Cleaned.aws.csv:6290,000,0.692596
Privacy_Rights_Cleaned.aws.csv:6290,001,0.307404
Privacy_Rights_Cleaned.aws.csv:6325,002,1.0
Privacy_Rights_Cleaned.aws.csv:6360,001,1.0
Privacy_Rights_Cleaned.aws.csv:6395,000,1.0
Privacy_Rights_Cleaned.aws.csv:6430,000,1.0
Privacy_Rights_Cleaned.aws.csv:6465,000,1.0
Privacy_Rights_Cleaned.aws.csv:6500,004,1.0
Privacy_Rights_Cleaned.aws.csv:6535,000,0.595995
Privacy_Rights_Cleaned.aws.csv:6535,001,0.290518
Privacy_Rights_Cleaned.aws.csv:6535,004,0.113488
Privacy_Rights_Cleaned.aws.csv:6570,001,0.514687
Privacy_Rights_Cleaned.aws.csv:6570,000,0.485313
Privacy_Rights_Cleaned.aws.csv:6605,000,1.0
Privacy_Rights_Cleaned.aws.csv:6640,000,1.0
Privacy_Rights_Cleaned.aws.csv:6675,000,1.0
Privacy_Rights_Cleaned.aws.csv:6710,003,1.0
Privacy_Rights_Cleaned.aws.csv:6745,001,0.510833
Privacy_Rights_Cleaned.aws.csv:6745,000,0.380326
Privacy_Rights_Cleaned.aws.csv:6745,003,0.108842
Privacy_Rights_Cleaned.aws.csv:6780,001,0.561151
Privacy_Rights_Cleaned.aws.csv:6780,000,0.438849
Privacy_Rights_Cleaned.aws.csv:6815,004,1.0
Privacy_Rights_Cleaned.aws.csv:6850,000,1.0
Privacy_Rights_Cleaned.aws.csv:6885,004,1.0
Privacy_Rights_Cleaned.aws.csv:6920,000,0.840476
Privacy_Rights_Cleaned.aws.csv:6920,003,0.159524
Privacy_Rights_Cleaned.aws.csv:6955,000,0.456214
Privacy_Rights_Cleaned.aws.csv:6955,001,0.419379
Privacy_Rights_Cleaned.aws.csv:6955,004,0.124407
Privacy_Rights_Cleaned.aws.csv:6990,004,1.0
Privacy_Rights_Cleaned.aws.csv:7025,000,0.558758
Privacy_Rights_Cleaned.aws.csv:7025,001,0.305171
Privacy_Rights_Cleaned.aws.csv:7025,004,0.133014
Privacy_Rights_Cleaned.aws.csv:7025,002,0.003057
Privacy_Rights_Cleaned.aws.csv:7060,000,1.0
Privacy_Rights_Cleaned.aws.csv:7095,000,1.0
Privacy_Rights_Cleaned.aws.csv:7130,001,1.0
Privacy_Rights_Cleaned.aws.csv:7165,000,1.0
Privacy_Rights_Cleaned.aws.csv:7200,001,1.0
Privacy_Rights_Cleaned.aws.csv:7235,000,1.0
Privacy_Rights_Cleaned.aws.csv:7270,000,0.695924
Privacy_Rights_Cleaned.aws.csv:7270,002,0.304076
Privacy_Rights_Cleaned.aws.csv:7305,000,1.0
Privacy_Rights_Cleaned.aws.csv:7340,000,1.0
Privacy_Rights_Cleaned.aws.csv:7375,000,1.0
Privacy_Rights_Cleaned.aws.csv:7410,000,1.0
Privacy_Rights_Cleaned.aws.csv:7445,003,1.0
Privacy_Rights_Cleaned.aws.csv:7480,003,1.0
Privacy_Rights_Cleaned.aws.csv:7515,000,1.0
Privacy_Rights_Cleaned.aws.csv:7550,001,1.0
Privacy_Rights_Cleaned.aws.csv:7585,003,1.0
Privacy_Rights_Cleaned.aws.csv:7620,004,1.0
Privacy_Rights_Cleaned.aws.csv:7655,000,1.0
Privacy_Rights_Cleaned.aws.csv:7690,000,1.0
Privacy_Rights_Cleaned.aws.csv:7725,002,1.0
Privacy_Rights_Cleaned.aws.csv:7760,000,1.0
Privacy_Rights_Cleaned.aws.csv:7795,000,0.662809
Privacy_Rights_Cleaned.aws.csv:7795,003,0.337191
Privacy_Rights_Cleaned.aws.csv:7830,004,1.0
Privacy_Rights_Cleaned.aws.csv:7865,004,1.0
Privacy_Rights_Cleaned.aws.csv:7900,001,0.680082
Privacy_Rights_Cleaned.aws.csv:7900,000,0.319918
Privacy_Rights_Cleaned.aws.csv:7935,000,1.0
Privacy_Rights_Cleaned.aws.csv:7970,000,0.865976
Privacy_Rights_Cleaned.aws.csv:7970,003,0.10003
Privacy_Rights_Cleaned.aws.csv:7970,004,0.033994
Privacy_Rights_Cleaned.aws.csv:8005,000,0.592044
Privacy_Rights_Cleaned.aws.csv:8005,001,0.407956
Privacy_Rights_Cleaned.aws.csv:8040,001,1.0
Privacy_Rights_Cleaned.aws.csv:8075,002,1.0
Privacy_Rights_Cleaned.aws.csv:8110,000,0.542659
Privacy_Rights_Cleaned.aws.csv:8110,001,0.344255
Privacy_Rights_Cleaned.aws.csv:8110,004,0.113086
Privacy_Rights_Cleaned.aws.csv:8145,002,1.0
Privacy_Rights_Cleaned.aws.csv:26,000,1.0
Privacy_Rights_Cleaned.aws.csv:61,000,1.0
Privacy_Rights_Cleaned.aws.csv:96,000,1.0
Privacy_Rights_Cleaned.aws.csv:131,000,1.0
Privacy_Rights_Cleaned.aws.csv:166,003,1.0
Privacy_Rights_Cleaned.aws.csv:201,001,1.0
Privacy_Rights_Cleaned.aws.csv:236,000,1.0
Privacy_Rights_Cleaned.aws.csv:271,000,1.0
